frame,activity,l0_x,l0_y,l0_z,l0_v,l1_x,l1_y,l1_z,l1_v,l2_x,l2_y,l2_z,l2_v,l3_x,l3_y,l3_z,l3_v,l4_x,l4_y,l4_z,l4_v,l5_x,l5_y,l5_z,l5_v,l6_x,l6_y,l6_z,l6_v,l7_x,l7_y,l7_z,l7_v,l8_x,l8_y,l8_z,l8_v,l9_x,l9_y,l9_z,l9_v,l10_x,l10_y,l10_z,l10_v,l11_x,l11_y,l11_z,l11_v,l12_x,l12_y,l12_z,l12_v,l13_x,l13_y,l13_z,l13_v,l14_x,l14_y,l14_z,l14_v,l15_x,l15_y,l15_z,l15_v,l16_x,l16_y,l16_z,l16_v,l17_x,l17_y,l17_z,l17_v,l18_x,l18_y,l18_z,l18_v,l19_x,l19_y,l19_z,l19_v,l20_x,l20_y,l20_z,l20_v,l21_x,l21_y,l21_z,l21_v,l22_x,l22_y,l22_z,l22_v,l23_x,l23_y,l23_z,l23_v,l24_x,l24_y,l24_z,l24_v,l25_x,l25_y,l25_z,l25_v,l26_x,l26_y,l26_z,l26_v,l27_x,l27_y,l27_z,l27_v,l28_x,l28_y,l28_z,l28_v,l29_x,l29_y,l29_z,l29_v,l30_x,l30_y,l30_z,l30_v,l31_x,l31_y,l31_z,l31_v,l32_x,l32_y,l32_z,l32_v
0,walk,0.34134945273399353,0.20220431685447693,0.050790250301361084,0.9990753531455994,0.33717188239097595,0.19160251319408417,0.02443859726190567,0.9991484880447388,0.3348231613636017,0.1920444667339325,0.02444971352815628,0.9987918138504028,0.33250242471694946,0.19254924356937408,0.02439100667834282,0.9987488985061646,0.34453967213630676,0.19059893488883972,0.028682470321655273,0.9994242191314697,0.34725818037986755,0.19045187532901764,0.02877473458647728,0.9992876648902893,0.349994421005249,0.19034351408481598,0.028734371066093445,0.999411404132843,0.3308865427970886,0.200602188706398,-0.05103953555226326,0.9996389150619507,0.35632115602493286,0.19771067798137665,-0.03227011114358902,0.9997453689575195,0.3395914137363434,0.21286322176456451,0.030087605118751526,0.9996513724327087,0.3470476567745209,0.2116665542125702,0.03571274131536484,0.9997861981391907,0.3183048367500305,0.2632821500301361,-0.09842897951602936,0.9998903870582581,0.3905014395713806,0.27044588327407837,-0.048723697662353516,0.9998797178268433,0.302249014377594,0.3331359326839447,-0.15289202332496643,0.9794595837593079,0.4105137884616852,0.3483979403972626,-0.07034213840961456,0.981234073638916,0.3021623492240906,0.3240957260131836,-0.17951630055904388,0.6575065851211548,0.4081341624259949,0.45218074321746826,-0.08908781409263611,0.7725617289543152,0.2978505790233612,0.32203391194343567,-0.2096085101366043,0.5110413432121277,0.4062865674495697,0.47291964292526245,-0.10713096708059311,0.6392711997032166,0.3013960123062134,0.3126734495162964,-0.19703125953674316,0.4904431998729706,0.4034809172153473,0.47393476963043213,-0.11118616908788681,0.617293655872345,0.3057209849357605,0.3163800835609436,-0.177454873919487,0.4413372576236725,0.40212541818618774,0.46717244386672974,-0.0929078683257103,0.5418437719345093,0.34194955229759216,0.4471040368080139,-0.02644273266196251,0.999557375907898,0.37921276688575745,0.4484565258026123,0.026500960811972618,0.9991924166679382,0.3352389335632324,0.5896150469779968,0.03606555238366127,0.9954833984375,0.3865770697593689,0.5968989133834839,0.1049327403306961,0.979634702205658,0.33575552701950073,0.7442841529846191,0.13087216019630432,0.9891253709793091,0.3861081600189209,0.7439467310905457,0.20422084629535675,0.9785863757133484,0.33747610449790955,0.7476533651351929,0.13772094249725342,0.9868249297142029,0.38145333528518677,0.7566401362419128,0.21108849346637726,0.9729079008102417,0.32673555612564087,0.7508550882339478,0.11025849729776382,0.8445717692375183,0.3694358766078949,0.7506523132324219,0.173648864030838,0.7925909757614136
1,walk,0.3399047255516052,0.10361392050981522,0.11032853275537491,0.9991644024848938,0.33614009618759155,0.09782620519399643,0.07823842018842697,0.9992305040359497,0.3333313465118408,0.09770214557647705,0.07838043570518494,0.9989086389541626,0.3302842974662781,0.09753993153572083,0.07821381092071533,0.9988709688186646,0.34380632638931274,0.09772484004497528,0.07562249153852463,0.9994781613349915,0.3464389741420746,0.09763680398464203,0.07603111118078232,0.9993533492088318,0.3488127887248993,0.09752009809017181,0.0759940817952156,0.9994656443595886,0.32552802562713623,0.09885574877262115,-0.015388828702270985,0.99967360496521,0.3496935963630676,0.09875665605068207,0.0046754395589232445,0.9997684359550476,0.33582910895347595,0.10948040336370468,0.08168308436870575,0.9996834397315979,0.3432031273841858,0.11085432022809982,0.07848776876926422,0.9998042583465576,0.2993198037147522,0.1867717057466507,-0.06832744181156158,0.9998995065689087,0.38452643156051636,0.1814107894897461,-0.029461795464158058,0.9998835325241089,0.27400141954421997,0.33121249079704285,0.02373393252491951,0.979975700378418,0.40551549196243286,0.33492499589920044,-0.051972173154354095,0.9804847240447998,0.30931520462036133,0.38724514842033386,0.13015764951705933,0.6451507806777954,0.40045109391212463,0.4519532024860382,0.0841854140162468,0.7837803959846497,0.30937179923057556,0.39657530188560486,0.12727858126163483,0.4866695702075958,0.4014994502067566,0.4751642942428589,0.08671607077121735,0.6508756279945374,0.3095669448375702,0.3800436556339264,0.12877441942691803,0.46571722626686096,0.3962342143058777,0.47823163866996765,0.08234163373708725,0.6289143562316895,0.3099859654903412,0.3775821626186371,0.13110223412513733,0.42595595121383667,0.39348679780960083,0.4700049161911011,0.0834042876958847,0.5583690404891968,0.32634028792381287,0.407169371843338,-0.01611831597983837,0.9995956420898438,0.36723920702934265,0.40926873683929443,0.016462739557027817,0.9992503523826599,0.327476441860199,0.59250807762146,0.051281414926052094,0.9947709441184998,0.3865463435649872,0.5878633260726929,0.09100788086652756,0.9646024107933044,0.3362266421318054,0.8040263056755066,0.1503893882036209,0.9885555505752563,0.3901197612285614,0.7908390760421753,0.20831778645515442,0.9758755564689636,0.33385640382766724,0.8132240176200867,0.15661253035068512,0.9844478964805603,0.3848955035209656,0.7884804010391235,0.2170947790145874,0.9607522487640381,0.3306882381439209,0.7981621623039246,0.11597178876399994,0.848983645439148,0.3819409906864166,0.784288763999939,0.17179611325263977,0.793782114982605
2,walk,0.33730465173721313,0.08182274550199509,0.23737528920173645,0.9992363452911377,0.33126869797706604,0.06504888087511063,0.206703782081604,0.9992991089820862,0.32782676815986633,0.06507506221532822,0.20673981308937073,0.9990085959434509,0.3246595859527588,0.06539540737867355,0.2066764533519745,0.998975932598114,0.3416021764278412,0.0663125216960907,0.20590320229530334,0.9995213150978088,0.3447430431842804,0.06680885702371597,0.20597903430461884,0.9994075894355774,0.3476366400718689,0.06693267077207565,0.20591548085212708,0.9995098114013672,0.32041871547698975,0.07502250373363495,0.09309349209070206,0.9997005462646484,0.3513447642326355,0.07547453790903091,0.09072832018136978,0.9997849464416504,0.3314440846443176,0.0946270078420639,0.20251047611236572,0.9997068047523499,0.342326283454895,0.09686258435249329,0.20149406790733337,0.9998158812522888,0.28659477829933167,0.1743655800819397,0.0418570376932621,0.9999033212661743,0.38582709431648254,0.1725737452507019,0.009247705340385437,0.9998881816864014,0.27060893177986145,0.3236549496650696,0.08256378769874573,0.9803309440612793,0.4078431725502014,0.3311314880847931,0.03034749999642372,0.9817297458648682,0.30182164907455444,0.4052773416042328,0.1738227903842926,0.607892632484436,0.4042259156703949,0.4493859112262726,0.10823895037174225,0.7819409966468811,0.3057001829147339,0.4203222095966339,0.1780456155538559,0.452119916677475,0.40308207273483276,0.4754309356212616,0.11108217388391495,0.6426176428794861,0.311507910490036,0.4126514494419098,0.17609383165836334,0.43224456906318665,0.3975313901901245,0.4783433675765991,0.10917843878269196,0.6202053427696228,0.3114781379699707,0.4082684814929962,0.17373159527778625,0.39728519320487976,0.3956297039985657,0.46987754106521606,0.10824103653430939,0.5521095395088196,0.3225870430469513,0.4205631613731384,0.005157392006367445,0.9996042847633362,0.3724948465824127,0.4161545932292938,-0.005068461410701275,0.9992573857307434,0.3296555280685425,0.6349416971206665,0.03726653382182121,0.9927558898925781,0.387599378824234,0.6311193108558655,0.07183431833982468,0.9652110934257507,0.3383859097957611,0.8405420184135437,0.08648141473531723,0.9870819449424744,0.3964548110961914,0.8338900804519653,0.11321377754211426,0.9755938053131104,0.34397512674331665,0.855802595615387,0.08916954696178436,0.9832127094268799,0.39271149039268494,0.8521620035171509,0.11627812683582306,0.9610376358032227,0.34261029958724976,0.8515543341636658,0.05803443118929863,0.8477560877799988,0.40159177780151367,0.8344806432723999,0.08415323495864868,0.7948751449584961
3,walk,0.33920660614967346,0.080930195748806,0.24242082238197327,0.9992849230766296,0.3344268202781677,0.0630195289850235,0.210790753364563,0.999343752861023,0.3309745192527771,0.0627778023481369,0.21079829335212708,0.9990832805633545,0.3275720477104187,0.06290371716022491,0.2107529193162918,0.9990522861480713,0.343849778175354,0.06385127454996109,0.21044667065143585,0.9995434880256653,0.3467603325843811,0.06386185437440872,0.21047770977020264,0.9994413256645203,0.3496891260147095,0.06387694180011749,0.2104065865278244,0.9995319247245789,0.32286709547042847,0.07207129150629044,0.0988914966583252,0.9997128248214722,0.35418522357940674,0.07090606540441513,0.09653997421264648,0.9997875094413757,0.334032267332077,0.09413623064756393,0.20920884609222412,0.9997139573097229,0.34413665533065796,0.09523642063140869,0.20845091342926025,0.999814510345459,0.28482237458229065,0.1649428904056549,0.03706197440624237,0.9999067187309265,0.38729754090309143,0.1728365123271942,0.03143351525068283,0.9998922348022461,0.2702323794364929,0.31859415769577026,0.047989893704652786,0.9794700145721436,0.40702328085899353,0.32583606243133545,0.05101940780878067,0.9823236465454102,0.30062559247016907,0.4050258696079254,0.10969574749469757,0.5749614834785461,0.4040701389312744,0.44463682174682617,0.11473717540502548,0.7694834470748901,0.30623939633369446,0.4291308522224426,0.1104201078414917,0.42420876026153564,0.40219879150390625,0.47525033354759216,0.11990884691476822,0.6249411702156067,0.31436097621917725,0.4239956736564636,0.11123687028884888,0.40521398186683655,0.3963870704174042,0.4774625897407532,0.11871469020843506,0.6027112603187561,0.31389492750167847,0.41055160760879517,0.11045105755329132,0.37351760268211365,0.3949122130870819,0.46679720282554626,0.1153484433889389,0.5374168753623962,0.32171928882598877,0.4252240061759949,0.004991906229406595,0.999603271484375,0.3724913001060486,0.4182106554508209,-0.004937954246997833,0.9992449283599854,0.32749953866004944,0.6389240026473999,0.034883178770542145,0.9928960800170898,0.3879917860031128,0.6307068467140198,0.06847591698169708,0.9666752815246582,0.3389364182949066,0.838986873626709,0.07815287262201309,0.9866577982902527,0.39554911851882935,0.8309621810913086,0.12693169713020325,0.9748354554176331,0.34346288442611694,0.8683910965919495,0.08162234723567963,0.9832723736763,0.39151015877723694,0.8631255030632019,0.13229767978191376,0.9617345333099365,0.33746594190597534,0.8402585387229919,0.05738973617553711,0.8422597050666809,0.4021131098270416,0.836061418056488,0.10523968935012817,0.787765383720398
4,walk,0.3411868214607239,0.0782373771071434,0.22710593044757843,0.9993447065353394,0.3370668590068817,0.06270497292280197,0.19561511278152466,0.9993956089019775,0.33391132950782776,0.06281199306249619,0.19563651084899902,0.9991618990898132,0.3307200074195862,0.06313832849264145,0.195616215467453,0.9991324543952942,0.3452968895435333,0.06244025379419327,0.19612017273902893,0.9995770454406738,0.3480025827884674,0.06213599815964699,0.19613920152187347,0.9994856715202332,0.3509572148323059,0.061647869646549225,0.1960759460926056,0.9995656609535217,0.32558032870292664,0.07152600586414337,0.08668456971645355,0.9997301697731018,0.35521888732910156,0.06909527629613876,0.08718638122081757,0.9997977614402771,0.3365326225757599,0.09177707135677338,0.19489581882953644,0.9997316598892212,0.3455210328102112,0.09263736009597778,0.19486664235591888,0.9998241066932678,0.2864472270011902,0.16329477727413177,0.023874502629041672,0.9999087452888489,0.38962820172309875,0.16847598552703857,0.034163374453783035,0.9998984336853027,0.27570968866348267,0.31455090641975403,0.027790844440460205,0.9765204191207886,0.4080278277397156,0.32204028964042664,0.0476720966398716,0.9830397367477417,0.304029256105423,0.40540120005607605,0.07534187287092209,0.5522567629814148,0.4063814580440521,0.4406012296676636,0.0917719155550003,0.7654064297676086,0.3085518479347229,0.4332602620124817,0.07461913675069809,0.4063468277454376,0.4049912989139557,0.47353655099868774,0.09697675704956055,0.6193875074386597,0.3176700174808502,0.4244007468223572,0.07467260211706161,0.3874998390674591,0.3990125060081482,0.47395482659339905,0.0937211737036705,0.5973523855209351,0.3172624707221985,0.4124295115470886,0.0758265033364296,0.357869416475296,0.3972961902618408,0.4615335166454315,0.09160037338733673,0.5327076315879822,0.3239856958389282,0.4280131757259369,-0.000850207987241447,0.9996079206466675,0.37337052822113037,0.421310156583786,0.0008447472937405109,0.9992607831954956,0.3285439610481262,0.6439762115478516,0.02367776818573475,0.9932335615158081,0.3887995481491089,0.6357405781745911,0.0656639114022255,0.9688841700553894,0.3399006426334381,0.8450574278831482,0.054316598922014236,0.9868528246879578,0.396377831697464,0.8390517234802246,0.10913737863302231,0.9751396775245667,0.3428402245044708,0.8780656456947327,0.05633736774325371,0.9840052723884583,0.39274877309799194,0.8730989098548889,0.11290238797664642,0.9633827805519104,0.3333289623260498,0.849601149559021,0.032334569841623306,0.8409991264343262,0.4040292203426361,0.8328889608383179,0.0840650349855423,0.7846177220344543
5,walk,0.3416067063808441,0.07582732290029526,0.21983933448791504,0.9994019865989685,0.3378034234046936,0.059594087302684784,0.18742939829826355,0.9994463324546814,0.33479511737823486,0.05951183661818504,0.18744942545890808,0.9992367029190063,0.33167287707328796,0.05960261449217796,0.18743465840816498,0.9992092847824097,0.3459504246711731,0.05959134176373482,0.18838931620121002,0.9996109008789062,0.3488759696483612,0.059218548238277435,0.18841224908828735,0.9995291233062744,0.35209327936172485,0.058720868080854416,0.18835985660552979,0.9995999336242676,0.3265034556388855,0.06814651191234589,0.07536409795284271,0.9997491240501404,0.35671332478523254,0.06689093261957169,0.0780629962682724,0.9998093247413635,0.33735617995262146,0.08988907188177109,0.1860765814781189,0.9997504353523254,0.3461565375328064,0.09143281728029251,0.18665507435798645,0.9998347759246826,0.2881259322166443,0.1647782176733017,0.019580688327550888,0.9999094605445862,0.39100658893585205,0.1669953465461731,0.030305538326501846,0.9999030232429504,0.278611958026886,0.32190608978271484,0.021154623478651047,0.975135862827301,0.40946000814437866,0.3221546709537506,0.045440711081027985,0.9835172891616821,0.3048440217971802,0.40977996587753296,0.06590436398983002,0.5327975153923035,0.40655845403671265,0.441006600856781,0.08440767228603363,0.7582536935806274,0.30995577573776245,0.4359636604785919,0.0660158321261406,0.39028552174568176,0.40550756454467773,0.4733788073062897,0.09077685326337814,0.6106438040733337,0.31867730617523193,0.4281824827194214,0.06576923280954361,0.3716600239276886,0.3990059494972229,0.47319144010543823,0.08663838356733322,0.5889654159545898,0.3182564079761505,0.4170791506767273,0.06654158234596252,0.3437379002571106,0.39714762568473816,0.4606156349182129,0.08416561037302017,0.5247716307640076,0.324957013130188,0.4299435615539551,-0.00756379310041666,0.9996177554130554,0.37494590878486633,0.42394062876701355,0.007492831442505121,0.9992861747741699,0.3276200294494629,0.6460852026939392,0.020246030762791634,0.9935999512672424,0.3894681930541992,0.6394474506378174,0.07150622457265854,0.9711980223655701,0.3396008312702179,0.8409600257873535,0.03744462877511978,0.9872056245803833,0.3989167809486389,0.8388147354125977,0.10424377769231796,0.9759002327919006,0.3419702649116516,0.8789072632789612,0.039721421897411346,0.984822154045105,0.3952917754650116,0.8782225847244263,0.10718590021133423,0.9653583765029907,0.3297256827354431,0.8508957624435425,0.013305515050888062,0.8412001729011536,0.4053131639957428,0.8287878036499023,0.0800049677491188,0.7843659520149231
6,walk,0.3443518280982971,0.08076028525829315,0.22355151176452637,0.9994529485702515,0.34047314524650574,0.06433255225419998,0.1908775269985199,0.9994911551475525,0.3374261260032654,0.06379614770412445,0.19090062379837036,0.9993034601211548,0.33425411581993103,0.06344811618328094,0.19088958203792572,0.9992778301239014,0.3484955132007599,0.0648980438709259,0.19162911176681519,0.9996404051780701,0.35137781500816345,0.06451116502285004,0.19165320694446564,0.9995673894882202,0.3544446527957916,0.06391441076993942,0.19159916043281555,0.9996296763420105,0.3285488784313202,0.07132525742053986,0.0767507329583168,0.9997655749320984,0.3586253523826599,0.07075024396181107,0.07887893915176392,0.9998188018798828,0.3400595784187317,0.09371744841337204,0.18947197496891022,0.9997669458389282,0.3485274910926819,0.09533903002738953,0.18977200984954834,0.9998438954353333,0.2896003723144531,0.165081188082695,0.014127524569630623,0.9999105334281921,0.3925180733203888,0.16746339201927185,0.02978358045220375,0.9999067187309265,0.2796568274497986,0.32324638962745667,0.017037147656083107,0.9738471508026123,0.41012144088745117,0.32250165939331055,0.045336104929447174,0.9839277267456055,0.3042379915714264,0.4123162031173706,0.06316135078668594,0.5165280103683472,0.40720081329345703,0.44125789403915405,0.08386848866939545,0.7497968673706055,0.30896052718162537,0.43626484274864197,0.0628567636013031,0.37687748670578003,0.4061156213283539,0.47333866357803345,0.09060646593570709,0.6011035442352295,0.31828755140304565,0.4303426146507263,0.06253155320882797,0.3583175241947174,0.3996046185493469,0.4729805886745453,0.08560319989919662,0.579839825630188,0.31811386346817017,0.41976267099380493,0.06375043839216232,0.3315984010696411,0.3976925313472748,0.46041029691696167,0.08345761150121689,0.5159323811531067,0.3254167139530182,0.43110939860343933,-0.007708689663559198,0.9996288418769836,0.3756396770477295,0.42546865344047546,0.007623662240803242,0.9993122220039368,0.32900288701057434,0.6458579301834106,0.012508213520050049,0.993909478187561,0.39023613929748535,0.6402424573898315,0.06895019114017487,0.9733273983001709,0.33956170082092285,0.8396593928337097,0.021315263584256172,0.9874849319458008,0.3995518088340759,0.8387870788574219,0.09799183160066605,0.976552426815033,0.3417195677757263,0.8784863948822021,0.02276930771768093,0.9855442643165588,0.3961363434791565,0.8793407082557678,0.10058804601430893,0.9671624302864075,0.331077516078949,0.8537877202033997,-0.00759574631229043,0.8404911756515503,0.4061950147151947,0.8299974799156189,0.0735567957162857,0.7835280299186707
7,walk,0.3468325436115265,0.08054608106613159,0.2243894636631012,0.9994978904724121,0.3428305983543396,0.06386631727218628,0.19204631447792053,0.9995304942131042,0.3397539258003235,0.06333325058221817,0.19207102060317993,0.9993628263473511,0.3366032540798187,0.0630073994398117,0.19206181168556213,0.9993384480476379,0.35107365250587463,0.06444402039051056,0.19265908002853394,0.9996660351753235,0.3539765775203705,0.0640697106719017,0.19268174469470978,0.9996011257171631,0.35707682371139526,0.06352381408214569,0.19262836873531342,0.9996553659439087,0.33104458451271057,0.07117579877376556,0.07823458313941956,0.9997798204421997,0.36069244146347046,0.07054087519645691,0.07982467114925385,0.9998268485069275,0.3423047363758087,0.09339974820613861,0.1904239058494568,0.9997813105583191,0.35096386075019836,0.09494393318891525,0.19054366648197174,0.9998517036437988,0.2922009229660034,0.16489103436470032,0.013622100464999676,0.999910831451416,0.3936431407928467,0.16456106305122375,0.029059797525405884,0.9999096989631653,0.281798779964447,0.32272136211395264,0.015732480213046074,0.9726911187171936,0.4112313687801361,0.31961551308631897,0.04229461029171944,0.9844629764556885,0.3037121295928955,0.41381481289863586,0.05919883772730827,0.5077878832817078,0.40950942039489746,0.43967878818511963,0.0768853947520256,0.7483950853347778,0.30745887756347656,0.4366694986820221,0.05820021778345108,0.370093435049057,0.40871500968933105,0.4730829894542694,0.08232086151838303,0.6000193357467651,0.316792368888855,0.4316990375518799,0.057749200612306595,0.3513694405555725,0.40239062905311584,0.472536563873291,0.07753484696149826,0.5791078805923462,0.3169613480567932,0.4213200807571411,0.059624068439006805,0.32508325576782227,0.4004333019256592,0.45958128571510315,0.0764496847987175,0.5148987770080566,0.3267805874347687,0.4317445158958435,-0.007611042819917202,0.9996381402015686,0.37714070081710815,0.42632707953453064,0.0075155096128582954,0.9993352293968201,0.33067625761032104,0.6459599733352661,0.011436973698437214,0.9942330121994019,0.3911531865596771,0.6417454481124878,0.06662659347057343,0.9753526449203491,0.3397219777107239,0.8392217755317688,0.020136643201112747,0.9877813458442688,0.4000651240348816,0.8390176296234131,0.09514577686786652,0.9772920608520508,0.3416031301021576,0.8788605332374573,0.02152072638273239,0.9862422347068787,0.3966541290283203,0.8801578879356384,0.09762518107891083,0.9689590334892273,0.3323815166950226,0.8530761003494263,-0.009824024513363838,0.8392691612243652,0.4070664346218109,0.829067587852478,0.07335714250802994,0.7826181054115295
8,walk,0.347980260848999,0.07773447781801224,0.21487419307231903,0.9995359182357788,0.3438667058944702,0.06078033521771431,0.18232665956020355,0.9995632171630859,0.34074896574020386,0.06041489169001579,0.1823498159646988,0.9994141459465027,0.33756113052368164,0.06027933582663536,0.1823442131280899,0.9993902444839478,0.3524128496646881,0.061270955950021744,0.18321673572063446,0.9996859431266785,0.35545629262924194,0.060952328145504,0.18324173986911774,0.9996287822723389,0.35872194170951843,0.06051865592598915,0.18318752944469452,0.9996744394302368,0.33185911178588867,0.06908131390810013,0.07547308504581451,0.9997907280921936,0.3623813986778259,0.06822560727596283,0.0777963325381279,0.9998316764831543,0.3433883786201477,0.09119824320077896,0.1806691437959671,0.9997926354408264,0.3524288237094879,0.09278739243745804,0.181168332695961,0.9998571276664734,0.293340802192688,0.16621829569339752,0.00806049257516861,0.9999105930328369,0.3951564431190491,0.1648593693971634,0.022279052063822746,0.9999115467071533,0.2839207649230957,0.3236744701862335,0.004592747427523136,0.9715760946273804,0.4126874804496765,0.32095637917518616,0.035050611943006516,0.9845974445343018,0.3031635880470276,0.42412373423576355,0.04290996864438057,0.5067343711853027,0.41114121675491333,0.4403102397918701,0.07288552820682526,0.7494602799415588,0.30586421489715576,0.45045799016952515,0.04019070416688919,0.36972278356552124,0.410342276096344,0.47365623712539673,0.07965803891420364,0.6027930378913879,0.3153652548789978,0.44374924898147583,0.03876191005110741,0.35070663690567017,0.40435248613357544,0.4735196828842163,0.07140755653381348,0.5820410847663879,0.3161974251270294,0.4330817461013794,0.04284517467021942,0.32412397861480713,0.40243634581565857,0.4603789746761322,0.07167518883943558,0.5175326466560364,0.32764002680778503,0.4318544566631317,-0.007165213115513325,0.9996496438980103,0.37834468483924866,0.42666172981262207,0.00705215847119689,0.9993577599525452,0.3312130570411682,0.6467952132225037,0.011437713168561459,0.9944552779197693,0.3920952379703522,0.6420682072639465,0.06909634172916412,0.9769827127456665,0.33992066979408264,0.8405548930168152,0.029104050248861313,0.987946093082428,0.4002344012260437,0.8389424085617065,0.10337356477975845,0.9778035283088684,0.34185653924942017,0.8797920942306519,0.031166698783636093,0.986692488193512,0.396749347448349,0.8799238204956055,0.10628131777048111,0.9703027009963989,0.3333035707473755,0.8563439846038818,-0.003958629909902811,0.8383595943450928,0.4073856770992279,0.8302872776985168,0.07549303025007248,0.7822091579437256
9,walk,0.34985822439193726,0.08107507973909378,0.21722058951854706,0.9995677471160889,0.3457408845424652,0.06398902833461761,0.1836937516927719,0.9995896220207214,0.3426777720451355,0.06351921707391739,0.18371662497520447,0.9994579553604126,0.33955127000808716,0.06325900554656982,0.18371424078941345,0.9994338154792786,0.35418885946273804,0.06415450572967529,0.1843729317188263,0.9997008442878723,0.35721203684806824,0.0635724663734436,0.18439562618732452,0.9996511340141296,0.36044424772262573,0.06281778216362,0.18433454632759094,0.9996879696846008,0.3340991735458374,0.07194444537162781,0.071566641330719,0.9997984766960144,0.3638259470462799,0.06996604800224304,0.07506453990936279,0.9998335242271423,0.3454425632953644,0.0940784215927124,0.18191590905189514,0.9998010396957397,0.3542306423187256,0.09535685926675797,0.18209750950336456,0.9998602867126465,0.29444214701652527,0.16751354932785034,0.005466290283948183,0.9999106526374817,0.3963778614997864,0.1654811054468155,0.018908891826868057,0.9999122619628906,0.28563734889030457,0.3249844014644623,-0.0006401145365089178,0.9712326526641846,0.41332316398620605,0.3236669898033142,0.032029889523983,0.9846195578575134,0.3032341003417969,0.4330101013183594,0.037873007357120514,0.5101220607757568,0.41190916299819946,0.4409704804420471,0.07054968178272247,0.7495061755180359,0.3049471974372864,0.4618645906448364,0.03461094945669174,0.3725944459438324,0.41097742319107056,0.47508400678634644,0.07604766637086868,0.6043421030044556,0.3143002390861511,0.45415714383125305,0.033750925213098526,0.35316649079322815,0.4054754376411438,0.47502601146698,0.06993138045072556,0.5837651491165161,0.3153405487537384,0.443869411945343,0.037977494299411774,0.32604512572288513,0.40361127257347107,0.46238958835601807,0.06974977254867554,0.5189907550811768,0.3282184898853302,0.433657705783844,-0.00680603226646781,0.9996601939201355,0.37945374846458435,0.42857277393341064,0.006678773555904627,0.9993770122528076,0.33131515979766846,0.6482920050621033,0.015550200827419758,0.9946601390838623,0.3924548923969269,0.6426511406898499,0.07456769794225693,0.9784315824508667,0.34018489718437195,0.8395489454269409,0.044487763196229935,0.9881201386451721,0.399823397397995,0.8388738632202148,0.11649356782436371,0.978285014629364,0.34177082777023315,0.880084216594696,0.04753237962722778,0.9871033430099487,0.3963378369808197,0.8806337714195251,0.12021349370479584,0.971562385559082,0.3334880471229553,0.8565500974655151,0.015039692632853985,0.8373847603797913,0.40779128670692444,0.8299881815910339,0.08858484029769897,0.7815715670585632
