frame,activity,l0_x,l0_y,l0_z,l0_v,l1_x,l1_y,l1_z,l1_v,l2_x,l2_y,l2_z,l2_v,l3_x,l3_y,l3_z,l3_v,l4_x,l4_y,l4_z,l4_v,l5_x,l5_y,l5_z,l5_v,l6_x,l6_y,l6_z,l6_v,l7_x,l7_y,l7_z,l7_v,l8_x,l8_y,l8_z,l8_v,l9_x,l9_y,l9_z,l9_v,l10_x,l10_y,l10_z,l10_v,l11_x,l11_y,l11_z,l11_v,l12_x,l12_y,l12_z,l12_v,l13_x,l13_y,l13_z,l13_v,l14_x,l14_y,l14_z,l14_v,l15_x,l15_y,l15_z,l15_v,l16_x,l16_y,l16_z,l16_v,l17_x,l17_y,l17_z,l17_v,l18_x,l18_y,l18_z,l18_v,l19_x,l19_y,l19_z,l19_v,l20_x,l20_y,l20_z,l20_v,l21_x,l21_y,l21_z,l21_v,l22_x,l22_y,l22_z,l22_v,l23_x,l23_y,l23_z,l23_v,l24_x,l24_y,l24_z,l24_v,l25_x,l25_y,l25_z,l25_v,l26_x,l26_y,l26_z,l26_v,l27_x,l27_y,l27_z,l27_v,l28_x,l28_y,l28_z,l28_v,l29_x,l29_y,l29_z,l29_v,l30_x,l30_y,l30_z,l30_v,l31_x,l31_y,l31_z,l31_v,l32_x,l32_y,l32_z,l32_v
38,walk,0.4720052182674408,0.19361582398414612,-0.2826845645904541,0.9999899864196777,0.4764031767845154,0.18315045535564423,-0.2690933048725128,0.9999670386314392,0.4791317880153656,0.183511421084404,-0.26910310983657837,0.9999693632125854,0.48209720849990845,0.18405261635780334,-0.2691032588481903,0.9999668002128601,0.46817415952682495,0.18331682682037354,-0.2699181139469147,0.9999634623527527,0.4650687277317047,0.18376407027244568,-0.2699414789676666,0.9999658465385437,0.4620414674282074,0.18424366414546967,-0.26994195580482483,0.9999629855155945,0.4868801534175873,0.1940700113773346,-0.1762891709804535,0.9999460577964783,0.4586624205112457,0.19487296044826508,-0.18104001879692078,0.9999286532402039,0.47731703519821167,0.20983026921749115,-0.24720768630504608,0.9999871253967285,0.46744346618652344,0.20891240239143372,-0.24870626628398895,0.9999818801879883,0.5131221413612366,0.2813850939273834,-0.10504209995269775,0.9999769330024719,0.43284541368484497,0.28793811798095703,-0.09699700772762299,0.9999513626098633,0.5317447781562805,0.3797280192375183,-0.02974185347557068,0.9933688640594482,0.41517385840415955,0.38790982961654663,-0.035376954823732376,0.9771812558174133,0.5401700139045715,0.47484007477760315,-0.07809033244848251,0.9756911396980286,0.4071590304374695,0.48163139820098877,-0.0961914211511612,0.9612835645675659,0.5420640707015991,0.5069589614868164,-0.09334728121757507,0.9398195743560791,0.40516677498817444,0.5147121548652649,-0.11272205412387848,0.9228475689888,0.5371921062469482,0.505056619644165,-0.12230195105075836,0.9446789026260376,0.4093637466430664,0.5120946168899536,-0.14498944580554962,0.9277862906455994,0.5349024534225464,0.4967794120311737,-0.08956651389598846,0.933441162109375,0.4120637774467468,0.5020641088485718,-0.10963718593120575,0.9153913855552673,0.49994152784347534,0.4825269877910614,-0.005311745218932629,0.9996369481086731,0.45299720764160156,0.49045565724372864,0.005202062893658876,0.9995758533477783,0.4967091679573059,0.6433569192886353,-0.016071217134594917,0.9860984086990356,0.45622843503952026,0.6498528122901917,0.010552989318966866,0.9805205464363098,0.5057805180549622,0.801216185092926,0.07848965376615524,0.988782525062561,0.4619062542915344,0.787388801574707,0.13428127765655518,0.9802820086479187,0.5023759603500366,0.8243444561958313,0.08006516098976135,0.8133574724197388,0.466308057308197,0.8055863380432129,0.13955534994602203,0.8216307759284973,0.5076946020126343,0.8504592776298523,-0.03589823096990585,0.9789260029792786,0.4554440975189209,0.8289399743080139,0.031551457941532135,0.9743084907531738
39,walk,0.4740753769874573,0.1915513575077057,-0.28851747512817383,0.9999902844429016,0.47837281227111816,0.18116047978401184,-0.27506494522094727,0.9999675750732422,0.4811576008796692,0.1815079301595688,-0.2750711739063263,0.9999696612358093,0.48419302701950073,0.18205904960632324,-0.2750738263130188,0.9999672174453735,0.4700647294521332,0.18137811124324799,-0.27588513493537903,0.9999642968177795,0.466897577047348,0.18187768757343292,-0.2759096324443817,0.999966561794281,0.46382707357406616,0.1824006587266922,-0.2759082615375519,0.9999638199806213,0.4888785481452942,0.19209767878055573,-0.1819704920053482,0.9999458193778992,0.4605022370815277,0.19311727583408356,-0.1867067515850067,0.999930202960968,0.4794587194919586,0.20759065449237823,-0.2528679668903351,0.9999874830245972,0.4696618914604187,0.20672418177127838,-0.25436392426490784,0.9999824166297913,0.5154361724853516,0.2794831395149231,-0.10972994565963745,0.9999770522117615,0.43479275703430176,0.2863839268684387,-0.09978549927473068,0.9999524354934692,0.5343841314315796,0.3785021901130676,-0.032321635633707047,0.9932678937911987,0.4169606566429138,0.38654467463493347,-0.03577129915356636,0.9774144887924194,0.5420157313346863,0.4747845530509949,-0.07709924876689911,0.97511225938797,0.4080749452114105,0.48086002469062805,-0.09504114091396332,0.9612718820571899,0.5437091588973999,0.5069435238838196,-0.09109732508659363,0.9387617111206055,0.4057207703590393,0.5138103365898132,-0.11149638891220093,0.9227235913276672,0.5389198064804077,0.5051624774932861,-0.12042759358882904,0.9437288641929626,0.40996885299682617,0.5114663243293762,-0.14384785294532776,0.9276145696640015,0.5366485714912415,0.4969160258769989,-0.08858605474233627,0.9325985312461853,0.4127667546272278,0.5015324354171753,-0.10853321850299835,0.915210485458374,0.5018389225006104,0.48245909810066223,-0.005240635015070438,0.9996508359909058,0.4543899893760681,0.4897570013999939,0.005130193196237087,0.9995827674865723,0.4979313313961029,0.6436157822608948,-0.016665110364556313,0.9862688183784485,0.45622238516807556,0.6499832272529602,0.019094012677669525,0.9808168411254883,0.5053938627243042,0.8022976517677307,0.0773208886384964,0.9889810085296631,0.4618324339389801,0.7861779928207397,0.15988032519817352,0.9804350733757019,0.5019591450691223,0.8254804611206055,0.07867668569087982,0.8166055679321289,0.4663334786891937,0.8044798970222473,0.1669708788394928,0.8216853141784668,0.5077197551727295,0.8510109186172485,-0.03805572912096977,0.979505717754364,0.45450735092163086,0.8292766213417053,0.061355870217084885,0.9748702645301819
40,walk,0.47588175535202026,0.18825972080230713,-0.2876470685005188,0.999990701675415,0.48020339012145996,0.1782105267047882,-0.27408692240715027,0.9999686479568481,0.48295044898986816,0.1785312443971634,-0.2740921080112457,0.9999704360961914,0.48601216077804565,0.17902639508247375,-0.2740916609764099,0.9999681711196899,0.4719017446041107,0.17851926386356354,-0.2750813364982605,0.9999657869338989,0.4686993956565857,0.17904438078403473,-0.2751051187515259,0.9999678134918213,0.4655842185020447,0.1796317845582962,-0.2751023769378662,0.9999651312828064,0.49063053727149963,0.1892809122800827,-0.18169596791267395,0.9999464154243469,0.4622995853424072,0.1901988834142685,-0.1871989369392395,0.9999325275421143,0.48123836517333984,0.20427341759204865,-0.2523777484893799,0.9999879598617554,0.47137516736984253,0.2035786360502243,-0.2540804445743561,0.9999831318855286,0.5176923274993896,0.27792176604270935,-0.11029571294784546,0.999977171421051,0.43623751401901245,0.2853257656097412,-0.10109833627939224,0.9999536871910095,0.536870539188385,0.3771744668483734,-0.03389325365424156,0.9931984543800354,0.41866421699523926,0.38590097427368164,-0.040280092507600784,0.9776147603988647,0.5447342395782471,0.47481948137283325,-0.07979270070791245,0.9747025966644287,0.4090944826602936,0.47900593280792236,-0.09910281002521515,0.9613280892372131,0.5463718175888062,0.5069294571876526,-0.09408236294984818,0.938248336315155,0.4062723219394684,0.5121890306472778,-0.11600067466497421,0.9229059219360352,0.541022002696991,0.5052165389060974,-0.12330780923366547,0.9432674646377563,0.41066068410873413,0.5097068548202515,-0.14832201600074768,0.9277298450469971,0.5388818383216858,0.4970816373825073,-0.09127078205347061,0.9323927164077759,0.41372236609458923,0.4995541572570801,-0.11277930438518524,0.9152969717979431,0.5034555196762085,0.4823867380619049,-0.005018898751586676,0.9996676445007324,0.45582136511802673,0.4888996183872223,0.0049112639389932156,0.9995934963226318,0.49911943078041077,0.6441009044647217,-0.02041131816804409,0.9864486455917358,0.45623359084129333,0.6499544382095337,0.025435471907258034,0.9810970425605774,0.5046325325965881,0.8037896156311035,0.07228250801563263,0.9891486763954163,0.46182966232299805,0.7852410078048706,0.17235368490219116,0.9805975556373596,0.5014331340789795,0.8269913792610168,0.07371548563241959,0.8218700289726257,0.4663841724395752,0.8033186793327332,0.1801460087299347,0.8221544623374939,0.5076180696487427,0.8526664972305298,-0.041231200098991394,0.9800520539283752,0.4541115164756775,0.829503059387207,0.07676872611045837,0.9753668308258057
41,walk,0.47776857018470764,0.18617679178714752,-0.2933821380138397,0.9999909400939941,0.4819942116737366,0.1757449060678482,-0.2792409062385559,0.9999691843986511,0.48471635580062866,0.17600305378437042,-0.279249906539917,0.9999707937240601,0.4878484308719635,0.17638522386550903,-0.2792585492134094,0.9999686479568481,0.4736567437648773,0.17628540098667145,-0.2814485430717468,0.999966561794281,0.47040772438049316,0.17686565220355988,-0.2814768850803375,0.999968409538269,0.4672377109527588,0.17758823931217194,-0.2814779579639435,0.9999656677246094,0.4923333525657654,0.18631958961486816,-0.18405313789844513,0.9999465942382812,0.4638248085975647,0.18808956444263458,-0.19483697414398193,0.9999334812164307,0.4830288887023926,0.2023169994354248,-0.25692811608314514,0.9999882578849792,0.4732755720615387,0.20202572643756866,-0.2601345479488373,0.999983549118042,0.5193766951560974,0.27580195665359497,-0.11280576884746552,0.999977707862854,0.4379672408103943,0.28406810760498047,-0.11258438974618912,0.9999533295631409,0.5397014617919922,0.37497788667678833,-0.042522184550762177,0.9932087063789368,0.42084774374961853,0.3845958709716797,-0.05521627143025398,0.9774220585823059,0.547404408454895,0.4742431938648224,-0.09837409853935242,0.9750694036483765,0.4106394350528717,0.47764334082603455,-0.11611130088567734,0.9609426259994507,0.5495297312736511,0.5067074298858643,-0.11475484073162079,0.9393221139907837,0.4074971079826355,0.5107641220092773,-0.13398262858390808,0.922548770904541,0.5437784194946289,0.5050535202026367,-0.1437848061323166,0.9443030953407288,0.411792129278183,0.5084332227706909,-0.16678264737129211,0.9274146556854248,0.5417211651802063,0.4970347583293915,-0.11015897989273071,0.9338595271110535,0.4148891568183899,0.4981588125228882,-0.13011685013771057,0.914868950843811,0.5045818090438843,0.4821630120277405,-0.004512234590947628,0.9996846318244934,0.4569757580757141,0.4869273006916046,0.0044014849700033665,0.9996007680892944,0.5005769729614258,0.6454271674156189,-0.023065008223056793,0.9865438342094421,0.4560926556587219,0.6484752893447876,0.02340022660791874,0.9811156392097473,0.5044118165969849,0.8044176697731018,0.08585245907306671,0.9890679717063904,0.46107301115989685,0.781293511390686,0.18535110354423523,0.9802175164222717,0.5011957883834839,0.8277650475502014,0.08989261090755463,0.8247833847999573,0.46627673506736755,0.7997139096260071,0.19519545137882233,0.8185147047042847,0.5075589418411255,0.8545109033584595,-0.022580917924642563,0.9802635312080383,0.4540920853614807,0.8286330103874207,0.09316923469305038,0.975298285484314
42,walk,0.47942742705345154,0.18356086313724518,-0.2901342511177063,0.9999910593032837,0.48367342352867126,0.17312708497047424,-0.2757702171802521,0.9999688267707825,0.4864026606082916,0.17336955666542053,-0.2757790982723236,0.9999703168869019,0.4895745813846588,0.17367984354496002,-0.27578848600387573,0.9999681711196899,0.4751676917076111,0.17375318706035614,-0.2779069244861603,0.9999663829803467,0.47183290123939514,0.1743777096271515,-0.2779273986816406,0.9999681711196899,0.4686378836631775,0.17515112459659576,-0.27793025970458984,0.9999651908874512,0.49415284395217896,0.1832335740327835,-0.18038474023342133,0.999945342540741,0.4651235044002533,0.18567728996276855,-0.19093820452690125,0.9999328851699829,0.48473209142684937,0.20001447200775146,-0.25352296233177185,0.9999879598617554,0.47489985823631287,0.199953094124794,-0.2566508948802948,0.9999831914901733,0.5214845538139343,0.27387621998786926,-0.11032756417989731,0.9999775886535645,0.43974798917770386,0.2823978066444397,-0.11238913238048553,0.9999505877494812,0.5420249700546265,0.3718143403530121,-0.04280012845993042,0.9929643273353577,0.4225342273712158,0.38242900371551514,-0.05442167446017265,0.9763751029968262,0.5498719215393066,0.4733390808105469,-0.1007298082113266,0.9748031497001648,0.41218656301498413,0.4755460023880005,-0.11509150266647339,0.959439218044281,0.55196213722229,0.506487250328064,-0.11685305833816528,0.9391507506370544,0.40850719809532166,0.5084212422370911,-0.13335655629634857,0.9205662608146667,0.54584801197052,0.5048250555992126,-0.1450970470905304,0.9442199468612671,0.41295233368873596,0.50618976354599,-0.1645265519618988,0.9255967140197754,0.5438372492790222,0.49685320258140564,-0.11235953867435455,0.934108555316925,0.4161991477012634,0.49565306305885315,-0.12863901257514954,0.9128043055534363,0.5059399008750916,0.48209771513938904,-0.004386705346405506,0.9996987581253052,0.45759549736976624,0.4848240613937378,0.0042777531780302525,0.9996111989021301,0.5025463700294495,0.6449201703071594,-0.029659613966941833,0.9864363074302673,0.454313188791275,0.6353626847267151,0.0010966305853798985,0.9816387891769409,0.5043696165084839,0.8039728999137878,0.09412781894207001,0.9890120029449463,0.45991358160972595,0.7745167016983032,0.16702985763549805,0.9808147549629211,0.5009061098098755,0.8270819783210754,0.0998423770070076,0.8288002610206604,0.4660716652870178,0.7915217280387878,0.17469404637813568,0.8215606212615967,0.5077844262123108,0.8541292548179626,-0.009634011425077915,0.9806199073791504,0.45258045196533203,0.8284739851951599,0.0719105452299118,0.9760273694992065
43,walk,0.4806132912635803,0.18095482885837555,-0.2950250506401062,0.9999910593032837,0.4848187565803528,0.1703522503376007,-0.28023797273635864,0.9999678730964661,0.48750942945480347,0.17054963111877441,-0.2802426218986511,0.9999696016311646,0.4905766546726227,0.17078232765197754,-0.2802610397338867,0.999967098236084,0.47613149881362915,0.17119604349136353,-0.2826291024684906,0.9999656677246094,0.47275441884994507,0.1719578057527542,-0.28264695405960083,0.999967634677887,0.4695463180541992,0.17280569672584534,-0.28264909982681274,0.9999639987945557,0.49510613083839417,0.17964282631874084,-0.18177291750907898,0.9999434351921082,0.4657372534275055,0.18354226648807526,-0.19383975863456726,0.999931812286377,0.4861346185207367,0.1976689249277115,-0.25724220275878906,0.9999874830245972,0.475903183221817,0.19810044765472412,-0.26055440306663513,0.999982476234436,0.5229700803756714,0.2710035443305969,-0.11153564602136612,0.9999779462814331,0.4410270154476166,0.2813381552696228,-0.11768897622823715,0.9999465942382812,0.5439020395278931,0.3681853413581848,-0.05393914133310318,0.9927131533622742,0.4239691197872162,0.3808802664279938,-0.06535232812166214,0.9751803874969482,0.552380383014679,0.4679901599884033,-0.11844302713871002,0.9745903015136719,0.41366133093833923,0.4732065498828888,-0.12444567680358887,0.9565536379814148,0.5550307035446167,0.5037465691566467,-0.13477368652820587,0.9390303492546082,0.41020721197128296,0.505936324596405,-0.1435130536556244,0.9161180853843689,0.5484909415245056,0.5022724270820618,-0.16237369179725647,0.9442635774612427,0.41488805413246155,0.5031904578208923,-0.17277896404266357,0.9215518236160278,0.5463736653327942,0.49400752782821655,-0.13000471889972687,0.9343936443328857,0.41795164346694946,0.4922073483467102,-0.13734647631645203,0.9082193970680237,0.5075574517250061,0.4819028079509735,-0.003998677246272564,0.9997174739837646,0.4582936763763428,0.4836905300617218,0.003890781197696924,0.9996257424354553,0.5064546465873718,0.6480689644813538,-0.04288811609148979,0.9865227341651917,0.451153039932251,0.6310802698135376,-0.008992914110422134,0.9821652770042419,0.5044260025024414,0.8036980628967285,0.09406823664903641,0.9890201091766357,0.45889273285865784,0.7645168900489807,0.18783995509147644,0.9806097745895386,0.5009585618972778,0.8267964124679565,0.10120192915201187,0.8315452337265015,0.4656897187232971,0.7782022953033447,0.20198941230773926,0.8193574547767639,0.5086941719055176,0.8541824221611023,-0.008111825212836266,0.9810842275619507,0.45103970170021057,0.8279104232788086,0.10946406424045563,0.9759174585342407
44,walk,0.4817041754722595,0.17796838283538818,-0.2841333746910095,0.9999910593032837,0.4859240651130676,0.16748063266277313,-0.2695236802101135,0.9999664425849915,0.48859864473342896,0.1676827073097229,-0.2695223093032837,0.9999687075614929,0.4915381968021393,0.16789895296096802,-0.2695397734642029,0.999965488910675,0.47718796133995056,0.16843323409557343,-0.27166277170181274,0.9999645352363586,0.47382792830467224,0.16927053034305573,-0.2716793715953827,0.999967098236084,0.4706431031227112,0.17019400000572205,-0.27167683839797974,0.999962568283081,0.49605876207351685,0.17655140161514282,-0.17471478879451752,0.999940812587738,0.46665889024734497,0.18107479810714722,-0.18464121222496033,0.9999307990074158,0.4873717427253723,0.1944151073694229,-0.24748429656028748,0.9999867081642151,0.47697383165359497,0.19520467519760132,-0.2503521144390106,0.9999814629554749,0.5241788029670715,0.2685159742832184,-0.10601316392421722,0.9999787211418152,0.4419514238834381,0.27929946780204773,-0.11642365157604218,0.9999446868896484,0.5459705591201782,0.36555397510528564,-0.051935356110334396,0.9923454523086548,0.425021231174469,0.3802900016307831,-0.06506619602441788,0.974432647228241,0.5554720759391785,0.4644131064414978,-0.10968329757452011,0.9738276600837708,0.4148280620574951,0.472807914018631,-0.1188543438911438,0.9538347721099854,0.558617115020752,0.5006994605064392,-0.12521199882030487,0.9377297759056091,0.4119609296321869,0.5058276057243347,-0.1370791494846344,0.9114752411842346,0.5517425537109375,0.49952104687690735,-0.15408430993556976,0.9433509111404419,0.41680675745010376,0.5030912756919861,-0.16598649322986603,0.9174463152885437,0.5495425462722778,0.49095025658607483,-0.12111891806125641,0.933650016784668,0.4194878041744232,0.4921042025089264,-0.13125649094581604,0.9034944176673889,0.5087152719497681,0.48048609495162964,-0.003790732938796282,0.999735414981842,0.45844554901123047,0.4819585978984833,0.0036874194629490376,0.9996417760848999,0.5082393288612366,0.6489359140396118,-0.06837586313486099,0.9863783121109009,0.4481237828731537,0.6327759027481079,-0.033674951642751694,0.9823831915855408,0.50491863489151,0.8022651076316833,0.08026017248630524,0.9887986779212952,0.4582435190677643,0.7577879428863525,0.17319658398628235,0.9799454212188721,0.5009994506835938,0.8254954218864441,0.09232722967863083,0.8299073576927185,0.4653477668762207,0.7721621990203857,0.18489380180835724,0.8150007128715515,0.5096526145935059,0.853596568107605,-0.015314571559429169,0.9812249541282654,0.45057278871536255,0.826930820941925,0.09348443895578384,0.9752852916717529
45,walk,0.4824453294277191,0.1751617044210434,-0.252410888671875,0.9999908804893494,0.4867720603942871,0.16502171754837036,-0.23819825053215027,0.9999637603759766,0.4895539879798889,0.16521954536437988,-0.23819342255592346,0.9999666213989258,0.49244213104248047,0.1655476689338684,-0.23820015788078308,0.9999624490737915,0.4779089093208313,0.16589151322841644,-0.23934975266456604,0.999962329864502,0.4746003746986389,0.16666541993618011,-0.23936668038368225,0.9999657869338989,0.47135868668556213,0.1677115559577942,-0.23936066031455994,0.999960720539093,0.4971868097782135,0.17460358142852783,-0.148995041847229,0.9999339580535889,0.4676334857940674,0.1784333735704422,-0.1544613540172577,0.9999287128448486,0.48827093839645386,0.19133542478084564,-0.21819284558296204,0.9999856352806091,0.47766605019569397,0.19221939146518707,-0.2197558581829071,0.9999802112579346,0.5251973867416382,0.2664828300476074,-0.08900413662195206,0.9999791979789734,0.442819207906723,0.2775251269340515,-0.0976116806268692,0.9999439716339111,0.547724187374115,0.36308279633522034,-0.04157669097185135,0.9916813373565674,0.4257127642631531,0.37963613867759705,-0.0628497451543808,0.9740873575210571,0.5577468276023865,0.4608303904533386,-0.09843051433563232,0.9722861051559448,0.41648560762405396,0.4721064567565918,-0.10528454929590225,0.9503640532493591,0.5610083341598511,0.4965628385543823,-0.11126868426799774,0.9350152611732483,0.4143252968788147,0.5049963593482971,-0.12452276051044464,0.9051138758659363,0.5543026328086853,0.49527326226234436,-0.1337156891822815,0.9410569071769714,0.4186844229698181,0.502052366733551,-0.14528235793113708,0.9115720391273499,0.5521156191825867,0.48617857694625854,-0.10803394019603729,0.9315699338912964,0.4209231436252594,0.4912150502204895,-0.11501970142126083,0.8975829482078552,0.5100218653678894,0.47990337014198303,-0.0036323536187410355,0.9997523427009583,0.4589141309261322,0.481595516204834,0.0035233639646321535,0.9996622204780579,0.508349597454071,0.6506304144859314,-0.06592687964439392,0.9856429696083069,0.44399547576904297,0.6342447996139526,-0.07975231111049652,0.9826744198799133,0.5050706267356873,0.8003342747688293,0.09255147725343704,0.9880204796791077,0.4583047032356262,0.7517328262329102,0.14254818856716156,0.9784291386604309,0.5009971857070923,0.822133481502533,0.10502733290195465,0.8233537077903748,0.4653676450252533,0.7655885219573975,0.16185016930103302,0.8059595227241516,0.5105224847793579,0.8535627722740173,0.009171904996037483,0.9807667136192322,0.449894517660141,0.825932502746582,0.08164020627737045,0.9740034937858582
46,walk,0.482793390750885,0.17289838194847107,-0.26820266246795654,0.9999911189079285,0.48740896582603455,0.16259810328483582,-0.2539723515510559,0.9999637007713318,0.49028998613357544,0.1627914309501648,-0.2539706528186798,0.9999667406082153,0.49315738677978516,0.16317957639694214,-0.25397711992263794,0.999962329864502,0.47852182388305664,0.16338667273521423,-0.25501272082328796,0.9999624490737915,0.47523099184036255,0.16411878168582916,-0.2550307810306549,0.9999661445617676,0.47197359800338745,0.1652696281671524,-0.25502488017082214,0.9999608397483826,0.4981643259525299,0.17275674641132355,-0.16104666888713837,0.9999336004257202,0.4685635566711426,0.17587795853614807,-0.16526368260383606,0.9999299645423889,0.48871469497680664,0.18921047449111938,-0.23277485370635986,0.9999856948852539,0.47791147232055664,0.19010944664478302,-0.23429057002067566,0.9999802708625793,0.525939404964447,0.26525214314460754,-0.09670194983482361,0.9999802708625793,0.4436933398246765,0.27530455589294434,-0.09843693673610687,0.999944806098938,0.5494101047515869,0.3612738251686096,-0.0471152625977993,0.9918163418769836,0.42663559317588806,0.3775121569633484,-0.05984410643577576,0.9734183549880981,0.5601720809936523,0.4580763876438141,-0.11045102030038834,0.9730445742607117,0.4182053208351135,0.4701717495918274,-0.11026308685541153,0.9486117959022522,0.5641628503799438,0.4935632348060608,-0.1265794038772583,0.9365972876548767,0.41610392928123474,0.5018619298934937,-0.13213598728179932,0.9017531871795654,0.5570252537727356,0.49191728234291077,-0.15111415088176727,0.9426140785217285,0.4201255738735199,0.49815842509269714,-0.15557613968849182,0.9084774255752563,0.5546959042549133,0.48205795884132385,-0.12119557708501816,0.9333709478378296,0.42235344648361206,0.48765185475349426,-0.12130609899759293,0.8943284749984741,0.5111517310142517,0.47981753945350647,-0.004799848888069391,0.9997697472572327,0.4598114490509033,0.4813753664493561,0.004684752319008112,0.9996856451034546,0.5088039636611938,0.6533746719360352,-0.05771757289767265,0.9854471683502197,0.443821519613266,0.6310046911239624,-0.08987246453762054,0.9834475517272949,0.5051540732383728,0.800146758556366,0.11826112121343613,0.9878474473953247,0.4591280519962311,0.7502933740615845,0.13556477427482605,0.9786176085472107,0.5010360479354858,0.821759819984436,0.1309201568365097,0.8234357833862305,0.46690401434898376,0.7652304768562317,0.1545300930738449,0.8090032935142517,0.5106068253517151,0.8540235161781311,0.03144625201821327,0.9810234904289246,0.4486561715602875,0.8238977789878845,0.08056692034006119,0.9745501279830933
47,walk,0.4841763973236084,0.17002397775650024,-0.2569228410720825,0.999991238117218,0.48861488699913025,0.1600891798734665,-0.24119265377521515,0.9999627470970154,0.4914957582950592,0.1603047102689743,-0.24119417369365692,0.999966025352478,0.49425825476646423,0.16071049869060516,-0.24120604991912842,0.9999614357948303,0.4796920716762543,0.16079874336719513,-0.24201449751853943,0.9999616742134094,0.4763367772102356,0.16154371201992035,-0.24203264713287354,0.9999658465385437,0.47300830483436584,0.1627880483865738,-0.2420284003019333,0.9999604225158691,0.498892217874527,0.17036639153957367,-0.14649581909179688,0.9999322891235352,0.4693300724029541,0.17376801371574402,-0.1496942937374115,0.9999302625656128,0.4900509715080261,0.18628481030464172,-0.22091522812843323,0.9999851584434509,0.4789734482765198,0.18728753924369812,-0.22196586430072784,0.9999794960021973,0.5269615054130554,0.2632235586643219,-0.08687610924243927,0.9999809861183167,0.44435352087020874,0.2727383077144623,-0.08370047807693481,0.9999451637268066,0.5508449077606201,0.3599260449409485,-0.04159034416079521,0.9916873574256897,0.42733412981033325,0.37437206506729126,-0.044004958122968674,0.9723914265632629,0.5617048740386963,0.45493584871292114,-0.10785850137472153,0.9726996421813965,0.41983962059020996,0.4672650694847107,-0.10266319662332535,0.946689248085022,0.5659710764884949,0.4908553957939148,-0.12310385704040527,0.9359545707702637,0.4175741672515869,0.49821892380714417,-0.12623101472854614,0.8981148600578308,0.5590619444847107,0.4889526665210724,-0.14995130896568298,0.9421486258506775,0.42169085144996643,0.49395832419395447,-0.14910005033016205,0.9051347374916077,0.5566667914390564,0.4785324037075043,-0.1188749298453331,0.9328973293304443,0.4239881634712219,0.48399782180786133,-0.11403031647205353,0.8906419277191162,0.5118061304092407,0.477914422750473,-0.007131192833185196,0.9997820854187012,0.4602031707763672,0.4796794056892395,0.007016024552285671,0.9997042417526245,0.5088781118392944,0.6526719331741333,-0.0836048275232315,0.9848135113716125,0.44351959228515625,0.6241392493247986,-0.11533596366643906,0.9839355945587158,0.5051605105400085,0.8001118302345276,0.09992004930973053,0.9872373342514038,0.4598805010318756,0.7520903944969177,0.08836831152439117,0.9789766073226929,0.501066267490387,0.8217366337776184,0.12415484338998795,0.8162418007850647,0.46839094161987305,0.7679174542427063,0.10386206954717636,0.8130407929420471,0.5104578733444214,0.8540354371070862,0.02069573476910591,0.9807634949684143,0.44820934534072876,0.8239647746086121,0.013791447505354881,0.975288987159729
48,walk,0.48524484038352966,0.16677017509937286,-0.26501375436782837,0.9999911785125732,0.4893508553504944,0.15684761106967926,-0.25056758522987366,0.9999606013298035,0.49224796891212463,0.15717625617980957,-0.2505699694156647,0.9999644160270691,0.49496331810951233,0.15762533247470856,-0.25057873129844666,0.9999593496322632,0.48045578598976135,0.1574648916721344,-0.25167420506477356,0.9999603629112244,0.4770098328590393,0.15830901265144348,-0.25169405341148376,0.9999650716781616,0.47363486886024475,0.1596563160419464,-0.25168800354003906,0.9999595284461975,0.49942708015441895,0.16760042309761047,-0.1566876471042633,0.9999294877052307,0.46946877241134644,0.17118717730045319,-0.1607612669467926,0.9999300837516785,0.4910798966884613,0.1837371587753296,-0.22964581847190857,0.999984085559845,0.47986283898353577,0.18490338325500488,-0.23121945559978485,0.9999784231185913,0.528610348701477,0.2601759731769562,-0.09281940758228302,0.9999806880950928,0.4448266923427582,0.2700135409832001,-0.08958163857460022,0.9999448657035828,0.5516981482505798,0.35873115062713623,-0.04341481253504753,0.9915810227394104,0.427455335855484,0.37239372730255127,-0.044260766357183456,0.97181636095047,0.5620630383491516,0.45185309648513794,-0.10670699179172516,0.9722276926040649,0.42009037733078003,0.4647783637046814,-0.1072290912270546,0.9459709525108337,0.5659966468811035,0.4879188537597656,-0.122194804251194,0.9348509907722473,0.41801682114601135,0.49564069509506226,-0.13095447421073914,0.8961454033851624,0.5597601532936096,0.48579588532447815,-0.1482401043176651,0.9412277936935425,0.4225526750087738,0.49086993932724,-0.15467028319835663,0.9033437371253967,0.5574053525924683,0.4752407968044281,-0.11772137880325317,0.9319098591804504,0.42478427290916443,0.48070985078811646,-0.11877834796905518,0.8886929154396057,0.5123772621154785,0.4747137725353241,-0.008801879361271858,0.999777615070343,0.4606481194496155,0.47630080580711365,0.008706673048436642,0.9997100830078125,0.50946444272995,0.6348090171813965,-0.08013244718313217,0.9843595027923584,0.44436487555503845,0.6161030530929565,-0.11756046116352081,0.9844295382499695,0.5052922964096069,0.7998825311660767,0.07775576412677765,0.9867382049560547,0.45988497138023376,0.7548683285713196,0.05628617852926254,0.9797612428665161,0.5010914206504822,0.8201100826263428,0.08980102092027664,0.809617280960083,0.4685935974121094,0.7694860696792603,0.06772314012050629,0.819615364074707,0.5104317665100098,0.8539528846740723,-0.025032412260770798,0.9802575707435608,0.4479157030582428,0.8256761431694031,-0.03642719238996506,0.9762961268424988
